id,project.id,project.name,treatment,treatment.2,block,site,region,burn.name,site.type,latitude,longitude.x,accuracy.m,elevation.x,accuracy.vertical.m,slope.x,aspect.x,moisture,spp.density,spp.basal.area,bs.prop,stand.age,stand.origin,burn.year,above.biomass.prefire,above.carbon.prefire,above.biomass.combusted,above.carbon.combusted,prefireSOL,mean.resid,burn.depth,propSOL,below.ground.carbon.prefire,below.ground.carbon.combusted,prop.below.C,shrub.bio,tussock.dens,moss.type,sample.date,PFI,Ruggedness,BD_30,BD_100,pH_30,pH_100,Sand_30,Sand_100,Silt_30,Silt_100,Clay_30,Clay_100,SOC_30,SOC_100,tavg_5_8,tmax_5_8,prec_5_8,bio1_MAT,bio2_MDR,bio5_tmax_warm,bio12_MAP,NV,GRSH,DEC,BS,WS,JP,OCON,Ecoregion_LEVEL1,Ecoregion_LEVEL2,Ecoregion_LEVEL3,Ecoregion_NAME_L1,Ecoregion_NAME_L2,Ecoregion_NAME_L3,Ecoregion_Label,Perm_Ice_NUM_CODE,Perm_Ice_COMBO,Perm_Ice_EXTENT,Perm_Ice_CONTENT,Perm_Ice_LANDFORM,longitude.y,burn_year,DOB_lst,Precipitation,Temperature,Relative.humidity,Wind.speed,DC.y,DMC.y,FFMC.y,ISI.y,BUI.y,FWI.y,DSR,Peat,Tree.cover,Distanceunburned,dNBR,TCB,elevation.y,slope.y,aspect.y,TWI,CNA_Tave_5_8,CNA_Tmax_5_8,CNA_Tmin_5_8,CNA_PPT_5_8,CNA_Rad_5_8,CNA_RH_5_8,CNA_CMD_5_8,CNA_MAT,CNA_MAP,CNA_MWMT,CNA_TD,CNA_DD5,CNA_DD18,CNA_NFFD,CNA_FFP,CNA_PAS,CNA_CMD,CNA_MAR,CNA_RH,CNA_SHM,moisture.new
sf.280,NWT.sf.280,NWT_MackWalker,Burn,,NA,NWT_MW_ZF44-51C,NWT_shield,Gameti East,,64.159362,-117.193759,NA,221.59,NA,0,NA,subhygric,0.483333333,7.145159792,0.827586207,173,,2014,1551.828647,775.914323,436.863357,218.431679,34.67934941,24,10.67934941,0.307945495,10544.91668,2874.635674,0.272608666,NA,NA,,02-Aug-15,0.781329155,2.020520926,1.058833333,1.05515,5.491666667,5.9075,40.5,41.25,33.08333333,33.375,26.41666667,25.575,20700,50300,11.24999982,15.8499999,30,-6.045833388,9.191666486,19.79999924,278,0.025000002,0.461666679,0.111655881,0.190001818,0.211552013,0,0.000123491,3,3.4,3.4.5,Taiga,Taiga Shield,Coppermine River and Tazin Lake Uplands,3.4.5: Coppermine River and Tazin Lake Uplands,6,Dmf,D,m,f,-117.193759,2014,202.8786469,0.173375517,21.89425087,44.38113022,13.08322334,291.0444946,36.87363434,88.53825378,6.720594406,56.00765991,17.68145943,4.392137527,FALSE,29.33333333,250,0.5,0.16,212.5555556,27.25823402,320.7982178,8.101553184,11.25,16.525,5.975,29.5,18.825,66,46.5,-5.3,263,15.7,42.4,921,21,125,102,123,186,9.8,62,106.4,6
sf.281,NWT.sf.281,NWT_MackWalker,Burn,,NA,NWT_MW_ZF44-52A,NWT_shield,Gameti East,,64.156502,-117.19015,NA,234.442,NA,7,270,mesic,0.183333333,10.26620119,NA,147,,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,02-Aug-15,0.781329155,2.020520926,1.0645,1.0688,5.475,5.8875,40.16666667,40.6,38.75,38.025,22,21.45,22000,53800,11.1000002,15.67500019,30.25,-6.066666645,9.183333809,19.70000076,279,0.053333335,0.486666679,0,0.46,0,0,3.61E-08,3,3.4,3.4.5,Taiga,Taiga Shield,Coppermine River and Tazin Lake Uplands,3.4.5: Coppermine River and Tazin Lake Uplands,6,Dmf,D,m,f,-117.19015,2014,202.8786469,0.173375517,21.89425087,44.38113022,13.08322334,291.0444946,36.87363434,88.53825378,6.720594406,56.00765991,17.68145943,4.392137527,FALSE,43.88888889,316.4990254,0.54,0.23,221.3333333,26.83842278,181.6273041,8.687628964,11.2,16.5,5.925,29.5,18.825,66,46.25,-5.3,264,15.6,42.4,917,21,125,101,124,185,9.8,62,105.8,4
sf.282,NWT.sf.282,NWT_MackWalker,Burn,,NA,NWT_MW_ZF44-52B,NWT_shield,Gameti East,,64.15645,-117.195993,NA,203.355,NA,3,244,mesic-subhygric,0.85,9.401346916,1,39,,2014,816.482637,408.241319,56.072456,28.036228,36.21724372,28,8.217243715,0.226887606,16169.77751,3311.778484,0.204812867,NA,NA,,05-Aug-15,0.767816722,1.988820195,0.965083333,0.937175,5.141666667,5.4525,41.41666667,42.575,36.75,36.575,22.08333333,21.075,26300,70600,11.17499977,15.75,30.25,-6.058333311,9.183333409,19.70000076,279,0.058333335,0.761666641,0.001197642,0.095705706,0,0.083096667,-7.58E-08,3,3.4,3.4.5,Taiga,Taiga Shield,Coppermine River and Tazin Lake Uplands,3.4.5: Coppermine River and Tazin Lake Uplands,6,Dmf,D,m,f,-117.195993,2014,202.8786469,0.173375517,21.89425087,44.38113022,13.08322334,291.0444946,36.87363434,88.53825378,6.720594406,56.00765991,17.68145943,4.392137527,FALSE,2.888888889,250,0.46,0.19,185.2222222,28.08945465,206.6536102,11.06494825,11.325,16.625,6.025,29,18.825,66,47.25,-5.2,261,15.8,42.4,932,23,126,103,122,189,9.8,62,108.3,5
sf.283,NWT.sf.283,NWT_MackWalker,Burn,,NA,NWT_MW_ZF44-52C,NWT_shield,Gameti East,,64.154331,-117.194007,NA,214.031,NA,11,235,xeric,0.466666667,10.74045078,0.357142858,39,,2014,793.725218,396.862609,34.621451,17.310726,6.851743193,0.65,6.201743193,0.905133631,2599.519498,2391.316609,0.919907164,NA,NA,,05-Aug-15,0.781329155,2.020520926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.17499977,15.75,30.25,-6.058333311,9.183333409,19.70000076,279,0.16666666,0.333333321,0.002276183,0.411380905,0.086342894,0,6.68E-08,3,3.4,3.4.5,Taiga,Taiga Shield,Coppermine River and Tazin Lake Uplands,3.4.5: Coppermine River and Tazin Lake Uplands,6,Dmf,D,m,f,-117.194007,2014,202.8786469,0.173375517,21.89425087,44.38113022,13.08322334,291.0444946,36.87363434,88.53825378,6.720594406,56.00765991,17.68145943,4.392137527,FALSE,11.33333333,250,0.67,0.26,195.5555556,21.5895977,255.8584747,10.3113471,11.3,16.6,6.025,29.25,18.825,66,47,-5.2,262,15.7,42.4,928,22,125,102,123,188,9.8,62,107.6,1
sf.284,NWT.sf.284,NWT_MackWalker,Burn,,NA,NWT_MW_ZF44-54A,NWT_shield,Gameti East,,64.140734,-117.199043,NA,206.885,NA,4,190,mesic-subxeric,0.533333333,14.8817244,0.8125,36,,2014,1070.027549,535.013775,0,0,22.2223787,14.3,7.922378704,0.356504531,10772.86637,2612.28139,0.242487125,NA,NA,,02-Aug-15,0.788422883,2.033773184,1.119833333,1.12565,5.283333333,5.675,46.41666667,47.575,35.41666667,34.575,18,17.8,25100,65700,11.07500011,15.70000029,30.5,-6.033333344,9.200000142,19.70000076,280,0.053333335,0.78,0,0.166666679,0,0,1.91E-08,3,3.4,3.4.5,Taiga,Taiga Shield,Coppermine River and Tazin Lake Uplands,3.4.5: Coppermine River and Tazin Lake Uplands,6,Dmf,D,m,f,-117.199043,2014,202.8786621,0.173375517,21.89425087,44.38113022,13.08322334,291.0444946,36.87363434,88.53825378,6.720594406,56.00765991,17.68145943,4.392137527,FALSE,30.22222222,250,0.44,0.24,210.1111111,14.52561665,173.6484833,9.926023988,11.275,16.55,5.975,29.5,18.825,66,46.5,-5.3,263,15.7,42.4,923,22,125,101,124,186,9.7,62,106.6,3
sf.285,NWT.sf.285,NWT_MackWalker,Burn,,NA,NWT_MW_ZF44-54B,NWT_shield,Gameti East,,64.143217,-117.199638,NA,226.989,NA,2,180,xeric,0.1,1.69750723,0.333333333,19,,2014,218.564153,109.282076,1.030527,0.515263,8.862088107,2.9,5.962088107,0.672763353,4393.903085,2305.097631,0.524612761,NA,NA,,02-Aug-15,0.788422883,2.033773184,1.085333333,1.08345,5.508333333,5.8625,45.25,45.775,36.16666667,35.9,18.41666667,18.125,27700,74800,11.14999992,15.72500038,30.5,-6.045833178,9.191666986,19.70000076,279,0.053333335,0.446666679,5.00E-04,0.499499969,0,0,3.81E-08,3,3.4,3.4.5,Taiga,Taiga Shield,Coppermine River and Tazin Lake Uplands,3.4.5: Coppermine River and Tazin Lake Uplands,6,Dmf,D,m,f,-117.199638,2014,202.8786621,0.173375517,21.89425087,44.38113022,13.08322334,291.0444946,36.87363434,88.53825378,6.720594406,56.00765991,17.68145943,4.392137527,FALSE,24.33333333,250,0.47,0.26,219.7777778,21.53375816,186.2927094,8.579597492,11.225,16.55,5.95,29.5,18.825,66,46.5,-5.3,264,15.6,42.4,919,21,125,101,124,186,9.7,62,105.9,1
sf.286,NWT.sf.286,NWT_MackWalker,Burn,,NA,NWT_MW_ZF44-54C,NWT_shield,Gameti East,,64.139637,-117.204392,NA,204.11,NA,0,NA,mesic-subhygric,0.85,15.52653629,1,31,,2014,2456.925884,1228.462942,604.654179,302.327089,51.40875263,35.1,16.30875263,0.317236887,31355.3814,6881.598612,0.219471054,NA,NA,,05-Aug-15,0.769141316,2.005937576,1.123,1.1675,5.258333333,5.7525,40.75,42.725,38.83333333,37.35,20.41666667,20.125,29300,79600,11.24999994,15.84999967,30.25,-6.00416663,9.241666342,19.79999924,278,0.356666679,0.021666665,0.061985219,0.42282349,0,0.136857952,-1.07E-07,3,3.4,3.4.5,Taiga,Taiga Shield,Coppermine River and Tazin Lake Uplands,3.4.5: Coppermine River and Tazin Lake Uplands,6,Dmf,D,m,f,-117.204392,2014,202.8786621,0.173375517,21.89425087,44.38113022,13.08322334,291.0444946,36.87363434,88.53825378,6.720594406,56.00765991,17.68145943,4.392137527,FALSE,31.44444444,250,0.33,0.21,196.7777778,17.33374786,186.5241699,9.101769203,11.325,16.625,6.025,29.25,18.825,66,47.25,-5.2,262,15.7,42.4,930,22,125,102,124,189,9.7,62,107.6,5
sf.287,NWT.sf.287,NWT_MackWalker,Burn,,NA,NWT_MW_ZF44-5A,NWT_shield,Gameti East,,64.102519,-117.252065,NA,204.054,NA,0,NA,subhygric,0.433333333,3.353911957,1,102,,2014,284.070929,142.035464,76.56933,38.284665,50.28202806,41.2,9.082028055,0.180621753,13085.65269,2404.700029,0.183766151,NA,NA,,03-Aug-15,0.752672136,2.068632126,1.191666667,1.2314,5.558333333,5.9825,49.91666667,50.175,36.5,36.3,13.75,13.725,25800,69500,11.17499995,15.75,29.75,-6.041666612,9.216666649,19.79999924,272,0,0.306666679,0.13989146,0.288346863,0.251694966,0,0.013399955,3,3.4,3.4.5,Taiga,Taiga Shield,Coppermine River and Tazin Lake Uplands,3.4.5: Coppermine River and Tazin Lake Uplands,6,Dmf,D,m,f,-117.252065,2014,189.4972229,0.000994635,22.24416542,34.95620728,18.2586956,247.50354,65.20717621,90.34114075,11.29697895,78.62685394,30.39078712,11.45571327,FALSE,28.77777778,651.2391849,0.54,0.23,218.2222222,23.87563324,116.4578171,7.81808584,11.35,16.7,6.05,29.5,18.8,66,47,-5.2,264,15.7,42.4,931,22,125,102,124,188,9.7,62,106.7,6
sf.288,NWT.sf.288,NWT_MackWalker,Burn,,NA,NWT_MW_ZF44-5B,NWT_shield,Gameti East,,64.102299,-117.255484,NA,223.421,NA,0,NA,xeric,0.25,30.362184,NA,215,,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,03-Aug-15,0.751100957,2.040142059,1.178666667,1.2263,5.341666667,5.7075,50,50,31.58333333,31.525,18.41666667,18.475,20800,53300,11.17499995,15.75,29.75,-6.041666612,9.216666649,19.79999924,272,0,0.14500001,0.176209777,0.349171174,0.316073255,0,0.013545812,3,3.4,3.4.5,Taiga,Taiga Shield,Coppermine River and Tazin Lake Uplands,3.4.5: Coppermine River and Tazin Lake Uplands,6,Dmf,D,m,f,-117.255484,2014,189.4972229,0.000994635,22.24416542,34.95620728,18.2586956,247.50354,65.20717621,90.34114075,11.29697895,78.62685394,30.39078712,11.45571327,FALSE,39.88888889,485.7580509,0.62,0.16,212.6666667,16.83226204,184.4689484,9.019613206,11.35,16.7,6.05,29.5,18.8,66,47,-5.2,264,15.7,42.4,932,22,126,102,124,188,9.7,62,106.8,1
sf.289,NWT.sf.289,NWT_MackWalker,Burn,,NA,NWT_MW_ZF44-5C,NWT_shield,Gameti East,,64.101344,-117.253992,NA,211.843,NA,13,45,mesic-subxeric,0.716666667,22.70075582,0.674418604,102,,2014,4213.420715,2106.710357,1096.122601,548.061301,22.75849412,11,11.75849412,0.516663979,6065.214661,3859.264412,0.636294777,NA,NA,,04-Aug-15,0.751100957,2.040142059,1.18675,1.231375,5.333333333,5.76,51.75,51.975,34.58333333,34.525,14.08333333,13.625,25600,70800,11.17499995,15.75,29.75,-6.041666612,9.216666649,19.79999924,272,0,0.14500001,0.176209777,0.349171174,0.316073255,0,0.013545812,3,3.4,3.4.5,Taiga,Taiga Shield,Coppermine River and Tazin Lake Uplands,3.4.5: Coppermine River and Tazin Lake Uplands,6,Dmf,D,m,f,-117.253992,2014,189.4972229,0.000994635,22.24416542,34.95620728,18.2586956,247.50354,65.20717621,90.34114075,11.29697895,78.62685394,30.39078712,11.45571327,FALSE,58.33333333,563.870954,0.67,0.19,199.5555556,21.04900169,72.94168854,10.43528052,11.35,16.7,6.075,29.5,18.8,66,47,-5.1,263,15.7,42.4,934,22,126,102,124,188,9.7,62,107.1,3
sf.29,NWT.sf.29,NWT_MackWalker,Control,,NA,NWT_MW_CG2-27A,NWT_plains,Unburned,,62.235725,-116.331943,NA,230.4,NA,0,NA,mesic-subhygric,0.616666667,23.81353411,NA,NA,,unburned,NA,NA,NA,NA,NA,12.1,NA,NA,NA,NA,#VALUE!,NA,NA,,15-Jun-16,0.456824243,0,1.114416667,1.195825,5.666666667,6.12,51.66666667,52.45,26.66666667,26.55,21.66666667,21.35,27800,82500,12.27499998,17.42500043,31.5,-4.237499857,10.27500022,20.20000076,288,0,0.17,0.035798005,0.089206736,0.116021962,0.260729991,0.328243632,3,3.3,3.3.1,Taiga,Taiga Plains,Great Bear Plains,3.3.1: Great Bear Plains,10,Dlf,D,l,f,-116.331943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,31.66666667,NA,NA,NA,229.7777778,30.42551231,183.3330078,8.133130124,12.05,17.6,6.5,32.5,19.175,64.75,49,-4.2,292,16.4,42.1,1017,31,129,102,135,196,10.2,61,100.8,5
sf.290,NWT.sf.290,NWT_MackWalker,Burn,,NA,NWT_MW_ZF44-71A,NWT_shield,Gameti East,,64.118638,-117.197914,NA,233.548,NA,8,280,mesic-subxeric,0.833333333,22.44026542,0.8,101,,2014,4676.407612,2338.203806,1869.411583,934.705792,10.91549073,3.15,7.765490729,0.711419296,4229.49509,2562.75227,0.605923926,NA,NA,,05-Aug-15,0.80037719,2.116095543,1.080166667,1.09395,5.408333333,5.6725,43.91666667,44.175,38.33333333,38.65,18,17.45,18500,36900,11.09999985,15.72500038,30.25,-5.974999867,9.249999955,19.70000076,276,0,0.63,0.107651413,0.102879089,0.159469576,0,1.86E-07,3,3.4,3.4.5,Taiga,Taiga Shield,Coppermine River and Tazin Lake Uplands,3.4.5: Coppermine River and Tazin Lake Uplands,6,Dmf,D,m,f,-117.197914,2014,206.8620148,0.000670761,24.2081852,44.62382507,4.370738029,323.5716858,50.64967346,90.40839386,5.665181637,72.80741882,17.9480114,4.510013103,FALSE,74.33333333,404.3383798,0.87,0.3,221.5555556,7.500807285,148.1119232,9.271708066,11.225,16.525,5.95,29.5,18.8,66,46.75,-5.3,265,15.6,42.4,919,21,125,100,125,187,9.7,62,105.8,3
sf.291,NWT.sf.291,NWT_MackWalker,Burn,,NA,NWT_MW_ZF44-71B,NWT_shield,Gameti East,,64.11782,-117.200286,NA,216.971,NA,0,NA,mesic-subhygric,2.516666667,7.858824923,0.993377483,47,,2014,1552.059535,776.029768,884.332404,442.166202,17.24974452,9.9,7.34974452,0.426078456,7430.916017,2941.100892,0.395792509,NA,NA,,05-Aug-15,0.80037719,2.116095543,1.206583333,1.204075,5.433333333,5.82,44.16666667,45.15,38.41666667,37.575,17.33333333,17.25,21100,37800,11.22500002,15.84999967,29.75,-5.954166638,9.291666612,19.79999924,274,0,0.466666679,0.110254625,0.133771992,0.289306601,0,1.43E-07,3,3.4,3.4.5,Taiga,Taiga Shield,Coppermine River and Tazin Lake Uplands,3.4.5: Coppermine River and Tazin Lake Uplands,6,Dmf,D,m,f,-117.200286,2014,206.8620148,0.000670761,24.2081852,44.62382507,4.370738029,323.5716858,50.64967346,90.40839386,5.665181637,72.80741882,17.9480114,4.510013103,FALSE,60.44444444,547.6250154,0.63,0.19,209.4444444,11.83652401,74.94065094,9.212360227,11.3,16.575,5.975,29.5,18.8,66,46.75,-5.2,264,15.7,42.4,926,22,125,101,125,187,9.7,62,106.7,5
sf.292,NWT.sf.292,NWT_MackWalker,Burn,,NA,NWT_MW_ZF44-71C,NWT_shield,Gameti East,,64.118267,-117.203397,NA,233.248,NA,0,NA,xeric,0.45,15.46278814,0.166666668,101,,2014,1122.762674,561.381337,179.938506,89.969253,10.57213051,2.25,8.322130505,0.787176293,4459.29162,2963.888881,0.664654643,NA,NA,,05-Aug-15,0.779143274,2.098688602,1.188083333,1.200475,5.508333333,5.8775,41.75,43.575,40.75,39.825,17.25,17.025,17500,30000,11.22500002,15.84999967,29.75,-5.954166638,9.291666612,19.79999924,274,0,0.466666679,0.110254625,0.133771992,0.289306601,0,1.43E-07,3,3.4,3.4.5,Taiga,Taiga Shield,Coppermine River and Tazin Lake Uplands,3.4.5: Coppermine River and Tazin Lake Uplands,6,Dmf,D,m,f,-117.203397,2014,206.8620148,0.000670761,24.2081852,44.62382507,4.370738029,323.5716858,50.64967346,90.40839386,5.665181637,72.80741882,17.9480114,4.510013103,FALSE,35.44444444,623.0713426,0.54,0.23,212.3333333,14.12576962,117.148613,10.28890827,11.3,16.575,5.975,29.5,18.8,66,46.75,-5.3,264,15.7,42.4,924,22,125,101,125,187,9.7,62,106.6,1
sf.293,NWT.sf.293,NWT_MackWalker,Burn,,NA,NWT_MW_ZF44-9A,NWT_shield,Gameti East,,64.105562,-117.248825,NA,224.302,NA,0,NA,subxeric,0.866666667,12.67698086,0.807692308,110,,2014,2414.152732,1207.076366,1055.372203,527.686102,12.37241492,3.7,8.672414916,0.70094763,5068.314227,3237.186854,0.638710764,NA,NA,,03-Aug-15,0.752480328,2.018458843,1.140416667,1.171025,5.541666667,5.8875,46.83333333,47.15,33,33.35,20.33333333,19.55,25400,66400,11.19999993,15.79999971,29.5,-6.00833332,9.249999752,19.79999924,271,0.025000002,0.326666679,0.121795135,0.31311816,0.213419956,0,-9.22E-08,3,3.4,3.4.5,Taiga,Taiga Shield,Coppermine River and Tazin Lake Uplands,3.4.5: Coppermine River and Tazin Lake Uplands,6,Dmf,D,m,f,-117.248825,2014,189.4972229,0.000994635,22.24416542,34.95620728,18.2586956,247.50354,65.20717621,90.34114075,11.29697895,78.62685394,30.39078712,11.45571327,FALSE,70.22222222,542.3836969,0.97,0.16,200.5555556,29.94407654,163.7486572,9.611078987,11.35,16.7,6.075,29.5,18.8,66,47,-5.1,263,15.7,42.4,934,22,126,102,124,188,9.7,62,107.2,2
sf.294,NWT.sf.294,NWT_MackWalker,Burn,,NA,NWT_MW_ZF44-9B,NWT_shield,Gameti East,,64.104018,-117.249257,NA,215.608,NA,0,NA,subhygric,0.55,3.45535922,1,87,,2014,646.93846,323.46923,272.654135,136.327068,55.1581838,46.9,8.258183804,0.149718197,12873.52644,2154.90074,0.167390089,NA,NA,,03-Aug-15,0.752480328,2.018458843,1.158833333,1.1854,5.516666667,5.97,50.41666667,50.325,35.58333333,35.875,14.41666667,13.925,23900,61500,11.19999993,15.79999971,29.5,-6.00833332,9.249999752,19.79999924,271,0.026666667,0.266666679,0.196278417,0.314921576,0.195466548,0,-1.67E-08,3,3.4,3.4.5,Taiga,Taiga Shield,Coppermine River and Tazin Lake Uplands,3.4.5: Coppermine River and Tazin Lake Uplands,6,Dmf,D,m,f,-117.249257,2014,189.4972229,0.000994635,22.24416542,34.95620728,18.2586956,247.50354,65.20717621,90.34114075,11.29697895,78.62685394,30.39078712,11.45571327,FALSE,30.22222222,623.8532624,0.49,0.2,204.4444444,17.71240044,288.9838562,8.965422185,11.35,16.7,6.075,29.5,18.8,66,47,-5.2,263,15.7,42.4,933,22,126,102,124,188,9.7,62,107.1,6
sf.295,NWT.sf.295,NWT_MackWalker,Burn,,NA,NWT_MW_ZF44-9C,NWT_shield,Gameti East,,64.104927,-117.251383,NA,207.366,NA,4,217,mesic-subxeric,0.516666667,15.61122839,0.903225807,110,,2014,3857.137769,1928.568885,1299.486343,649.743171,18.66428066,9.05,9.614280661,0.515116593,5836.447334,3163.585607,0.542039605,NA,NA,,04-Aug-15,0.752480328,2.018458843,1.171166667,1.2031,5.433333333,5.785,46.58333333,47.425,33.33333333,33.1,19.75,19.375,22200,55700,11.17499995,15.75,29.75,-6.041666612,9.216666649,19.79999924,272,0.586666679,0.25333334,0.024014707,0.034337285,0.094606839,0.003415678,0.003625494,3,3.4,3.4.5,Taiga,Taiga Shield,Coppermine River and Tazin Lake Uplands,3.4.5: Coppermine River and Tazin Lake Uplands,6,Dmf,D,m,f,-117.251383,2014,189.4972229,0.000994635,22.24416542,34.95620728,18.2586956,247.50354,65.20717621,90.34114075,11.29697895,78.62685394,30.39078712,11.45571327,FALSE,64.11111111,479.2461113,0.77,0.15,203.7777778,15.39957809,214.0458221,9.786383319,11.35,16.7,6.075,29.5,18.8,66,47,-5.2,263,15.7,42.4,934,22,126,102,124,188,9.7,62,107.1,3
sf.296,NWT.sf.296,NWT_MackWalker,Burn,,NA,NWT_MW_ZF46-15A,NWT_plains,Northern,,62.477749,-116.50997,NA,262.411,NA,0,NA,xeric,0.333333333,17.05636101,0.558139535,70,,2014,5118.67516,2559.33758,0,0,NA,1.4,NA,NA,NA,NA,NA,NA,NA,,14-Jul-15,0.505960584,0.606076539,1.156583333,1.284075,5.641666667,6.1625,66.5,67.2,24.16666667,22.25,9.666666667,10.45,16800,43100,12.07500005,17.17499971,31.5,-4.462500008,10.07499979,20,282,0,0.17,0.035798005,0.089206736,0.116021962,0.260729991,0.328243632,3,3.3,3.3.1,Taiga,Taiga Plains,Great Bear Plains,3.3.1: Great Bear Plains,10,Dlf,D,l,f,-116.50997,2014,205.4992828,0.011647872,26.78866005,33.65361023,9.190841675,318.8466797,47.07591248,91.47999573,8.414498329,68.76858521,23.17069435,7.08779335,TRUE,45,250,0.18,0.21,262.3333333,10.440979,99.29164886,9.00455323,11.95,17.6,6.325,31.75,19.075,64.5,49.75,-4.3,294,16.2,42,1003,28,128,100,137,199,10.1,60,100.3,1
sf.297,NWT.sf.297,NWT_MackWalker,Burn,,NA,NWT_MW_ZF46-15B,NWT_plains,Northern,,62.479209,-116.507,NA,266.893,NA,0,NA,mesic-subxeric,0.716666667,20.99984519,0,116,,2014,5744.650267,2872.325133,1172.824075,586.412037,10.1,3.4,6.7,0.663366337,4933.923486,783.7351929,0.15884624,NA,NA,,14-Jul-15,0.507553399,0.622496784,1.161333333,1.2916,5.625,6.0525,63.91666667,64.875,24.75,23.125,11.33333333,12,21700,66400,12.0999999,17.17499971,31.25,-4.466666691,10.08333316,20,280,0.15833333,0.336666679,0.018193352,0.156075935,0.087990684,0.118270701,0.124469466,3,3.3,3.3.1,Taiga,Taiga Plains,Great Bear Plains,3.3.1: Great Bear Plains,10,Dlf,D,l,f,-116.507,2014,205.4992828,0.011647872,26.78866005,33.65361023,9.190841675,318.8466797,47.07591248,91.47999573,8.414498329,68.76858521,23.17069435,7.08779335,TRUE,46.33333333,250,0.53,0.19,260.5555556,15.73501492,64.93822479,8.705129847,11.95,17.6,6.325,31.75,19.075,64.5,49.75,-4.3,294,16.2,42,1004,29,128,100,137,199,10.1,60,100.4,3
sf.298,NWT.sf.298,NWT_MackWalker,Burn,,NA,NWT_MW_ZF46-15C,NWT_plains,Northern,,62.48114,-116.5082,NA,256,NA,0,NA,mesic-subhygric,0.583333333,11.83843742,0.942857143,80,,2014,3428.203679,1714.101839,704.871181,352.43559,37.5561102,30.5,7.056110195,0.187881816,29193.66094,3041.907871,0.104197547,NA,NA,,15-Jul-15,0.507553399,0.622496784,1.075166667,1.206,5.666666667,6.07,61.25,62.675,27.83333333,25.25,10.91666667,11.875,25600,78800,12.0999999,17.17499971,31.25,-4.466666691,10.08333316,20,280,0.15833333,0.17,0.019412967,0.166538688,0.093889254,0.126199131,0.265626725,3,3.3,3.3.1,Taiga,Taiga Plains,Great Bear Plains,3.3.1: Great Bear Plains,10,Dlf,D,l,f,-116.5082,2014,204.4694519,6.91E-05,27.1708622,36.55524063,10.97075844,310.3207092,42.73034286,91.00807953,8.606492996,63.57530594,22.60740471,6.785668373,TRUE,45,471.8727577,0.27,0.2,256,14.141675,206.2390594,10.40251146,11.975,17.625,6.325,31.75,19.075,64.25,50,-4.3,293,16.2,42,1005,29,128,100,137,200,10.1,60,100.7,5
sf.299,NWT.sf.299,NWT_MackWalker,Burn,,NA,NWT_MW_ZF46-18A,NWT_plains,Northern,,62.345521,-116.47853,NA,266.389,NA,5,0,xeric,1.033333333,12.99611431,0.010752688,145,,2014,3928.313784,1964.156892,678.808515,339.404257,6.34,0.95,5.39,0.850157729,1218.159834,503.7227335,0.413511199,NA,NA,,14-Jul-15,0.478815079,0.120589681,1.090833333,1.25585,5.658333333,6.1375,63.08333333,63.975,22.5,21.75,14.41666667,14.325,17700,52500,12.39999986,17.45000029,31.5,-4.287499851,10.19166669,20.20000076,284,0.003333333,0.06,0.120603739,0.200836438,0.213482981,0.387047065,0.014696532,3,3.3,3.3.1,Taiga,Taiga Plains,Great Bear Plains,3.3.1: Great Bear Plains,10,Dlf,D,l,f,-116.47853,2014,225.4924164,0.011916188,23.55507851,52.47318649,19.39022446,365.9882507,53.67006683,89.05202484,9.94171524,78.54478455,27.84861565,9.814570427,TRUE,46.11111111,1238.394536,0.63,0.21,256.3333333,10.4082098,168.529129,9.631921452,12.025,17.7,6.35,32,19.125,64.25,50.5,-4.2,293,16.3,42.2,1008,29,128,99,138,202,10.2,60,101.6,1
sf.3,NWT.sf.3,NWT_MackWalker,Control,,NA,NWT_MW_CG1-15B,NWT_plains,Unburned,,61.136242,-117.926256,NA,258.1,NA,0,NA,subxeric,0.383333333,23.64323361,NA,NA,,unburned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,,08-Jul-16,0.25181371,1.106196046,1.051333333,1.19965,5.908333333,6.3525,47.16666667,47.55,35.41666667,35.175,17.75,17.375,18900,39100,12.9749999,18.77499986,34.5,-2.791666684,11.61666671,21.10000038,305,0.006666667,0.19,0.020209492,0.583213088,0.189010037,0,0.01090085,3,3.3,3.3.2,Taiga,Taiga Plains,Hay and Slave River Lowlands,3.3.2: Hay and Slave River Lowlands,11,Slf,S,l,f,-117.926256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,45,NA,NA,NA,250.7777778,28.42339134,161.2894897,9.562894485,12.6,19.3,5.925,36.25,18.925,58.75,56.5,-2.9,303,16.3,40.2,1087,32,131,96,126,234,10.2,58,92.7,2
